dt,switch,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label
27498,5.0,5693.0,5932106.0,22.0,323000000.0,22323000000.0,7.0,2440.0,0.0,0.0,0.0,1.0,ICMP,1.0,6395744.0,1480.0,1704.0,0.0,1704.0,1.0
2859,4.0,106386.0,110854212.0,377.0,78000000.0,377000000000.0,2.0,4440.0,7901.0,8232842.0,263.0,0.0,UDP,3.0,3833.0,3413.0,0.0,0.0,0.0,0.0
12265,3.0,135003.0,143913198.0,320.0,801000000.0,321000000000.0,2.0,2242.0,4088.0,4357808.0,136.0,0.0,UDP,2.0,1269981973.0,5162.0,1161.0,0.0,1161.0,1.0
...,,,,,,,,,,,,,,,,,,,,
99987,2.0,3919.0,399856.0,180.0,364000000.0,181000000000.0,4.0,3204.0,7.0,717.0,0.0,1.0,ICMP,1.0,93987.0,93787.0,0.0,0.0,0.0,1.0
100012,4.0,4000.0,401829.0,197.0,369000000.0,198000000000.0,3.0,3274.0,13.0,1330.0,0.0,1.0,ICMP,1.0,93987.0,93787.0,0.0,0.0,0.0,0.0
2488,1,0,0,0,0,0.0,2,4,0,0,0,0.0,ICMP,1.0,856.0,2668.0,0.0,0.0,0.0,0.0
6918,3,769,75754,121,238000000,121000000000.0,3,1931,29,2842,0,0.0,UDP,1.0,3413.0,4425.0,0.0,0.0,0.0,0.0
11635,4,39341,9551360,250,423000000,251000000000.0,5,2790,8324,651552,277,1.0,TCP,2.0,9897209.0,231511.0,0.0,0.0,2.0,1.0
29922,5,92938,82781700,417,721000000,417000000000.0,7,4920,12659,9838564,421,1.0,ICMP,3.0,135892103.0,135577081.0,503.0,175.0,3838.0,1.0
42935,7,260006,147128002,1881,999000000,1880000000000.0,12,13797,19190,14953872,639,1.0,TCP,5.0,990596183.0,1269981973.0,16577.0,20580.0,20580.0,0.0
5862,3,616,60368,631,848000000,632000000000.0,7,1264,28,2744,0,0.0,ICMP,1.0,271011228.0,271112274.0,2.0,2.0,4.0,1.0
6372,4,362,35476,371,581000000,372000000000.0,8,3421,29,2842,0,0.0,ICMP,5.0,85351271.0,320950045.0,2458.0,4906.0,7364.0,0.0
9906,4,32574,34723884,70,592000000,70592000000.0,6,1931,13385,14268410,446,0.0,UDP,1.0,1332.0,3582.0,0.0,0.0,0.0,0.0
41975,6,47801,54410762,111,341000000,111000000000.0,3,8090,13413,14787258,447,1.0,TCP,4.0,13979816.0,15087522.0,0.0,0.0,0.0,1.0
5592,3,75651,78828342,261,708000000,262000000000.0,11,1264,8632,8994544,287,1.0,ICMP,3.0,79089025.0,79089515.0,2393.0,2393.0,4786.0,0.0
11589,5,79013,4266702,259,522000000,260000000000.0,3,6696,8287,447498,276,1.0,TCP,3.0,312277759.0,24725618.0,119.0,128.0,247.0,0.0
4397,4,145516,7857864,240,756000000,241000000000.0,3,1143,17510,945540,583,1.0,TCP,3.0,302015887.0,16997149.0,256.0,137.0,393.0,1.0
7537,4,670,44376,2,133000000,2133000000.0,5,12130,0,0,0,1.0,TCP,1.0,33117546.0,465480366.0,0.0,0.0,0.0,0.0
3309,7,33557,34966394,107,402000000,107000000000.0,3,7916,9380,9773960,312,0.0,UDP,2.0,5228.0,535189464.0,0.0,10276.0,10276.0,1.0
39278,6,1400,121620,70,269000000,70269000000.0,4,1454,12,1360,1,1.0,TCP,4.0,1420.0,3590.0,0.0,0.0,0.0,0.0
17072,4,4915,531464,64,958000000,64000000000.0,3,4513,30,2790,1,1.0,UDP,2.0,2418.0,2970.0,0.0,0.0,0.0,1.0
11443,4,12,1424,2,21000000,220000000.0,2,29,0,0,0,1.0,ICMP,5.0,4.0,4.0,0.0,0.0,0.0,0.0
18408,3,35,3840,2,37000000,237000000.0,3,12,1,20,0,0.0,TCP,3.0,20.0,20.0,0.0,0.0,0.0,1.0
22382,4,18,2184,2,37000000,237000000.0,2,12,1,20,0,0.0,UDP,1.0,20.0,20.0,0.0,0.0,0.0,0.0
27084,5,36,4032,2,37000000,237000000.0,2,12,1,20,0,0.0,TCP,2.0,20.0,20.0,0.0,0.0,0.0,1.0
8982,3,27,3024,2,37000000,237000000.0,2,12,1,20,0,0.0,UDP,3.0,20.0,20.0,0.0,0.0,0.0,0.0
36244,7,29,3264,2,37000000,237000000.0,2,12,1,20,0,0.0,ICMP,1.0,20.0,20.0,0.0,0.0,0.0,1.0
25646,6,39,4320,2,37000000,237000000.0,2,12,1,20,0,0.0,TCP,4.0,20.0,20.0,0.0,0.0,0.0,0.0
14124,4,15,1680,2,37000000,237000000.0,2,12,1,20,0,0.0,UDP,5.0,20.0,20.0,0.0,0.0,0.0,1.0
21576,5,34,3744,2,37000000,237000000.0,2,12,1,20,0,0.0,ICMP,2.0,20.0,20.0,0.0,0.0,0.0,0.0
2796,2,9,1008,2,37000000,237000000.0,2,12,1,20,0,0.0,TCP,1.0,20.0,20.0,0.0,0.0,0.0,1.0
20402,5,33,3648,2,37000000,237000000.0,2,12,1,20,0,0.0,UDP,4.0,20.0,20.0,0.0,0.0,0.0,0.0
17882,4,14,1536,2,37000000,237000000.0,2,12,1,20,0,0.0,ICMP,3.0,20.0,20.0,0.0,0.0,0.0,1.0
33381,7,28,3168,2,37000000,237000000.0,2,12,1,20,0,0.0,TCP,5.0,20.0,20.0,0.0,0.0,0.0,0.0
29605,6,38,4256,2,37000000,237000000.0,2,12,1,20,0,0.0,UDP,2.0,20.0,20.0,0.0,0.0,0.0,1.0
38983,7,30,3360,2,37000000,237000000.0,2,12,1,20,0,0.0,ICMP,4.0,20.0,20.0,0.0,0.0,0.0,0.0
15245,4,13,1472,2,37000000,237000000.0,2,12,1,20,0,0.0,TCP,3.0,20.0,20.0,0.0,0.0,0.0,1.0
25467,6,37,4192,2,37000000,237000000.0,2,12,1,20,0,0.0,UDP,1.0,20.0,20.0,0.0,0.0,0.0,0.0
19274,5,32,3552,2,37000000,237000000.0,2,12,1,20,0,0.0,ICMP,5.0,20.0,20.0,0.0,0.0,0.0,1.0
20290,5,31,3456,2,37000000,237000000.0,2,12,1,20,0,0.0,TCP,2.0,20.0,20.0,0.0,0.0,0.0,0.0
11884,4,11,1248,2,37000000,237000000.0,2,12,1,20,0,0.0,UDP,3.0,20.0,20.0,0.0,0.0,0.0,1.0
37323,7,27,3024,2,37000000,237000000.0,2,12,1,20,0,0.0,TCP,4.0,20.0,20.0,0.0,0.0,0.0,0.0
22845,5,35,3840,2,37000000,237000000.0,2,12,1,20,0,0.0,UDP,1.0,20.0,20.0,0.0,0.0,0.0,1.0
15504,4,12,1344,2,37000000,237000000.0,2,12,1,20,0,0.0,ICMP,2.0,20.0,20.0,0.0,0.0,0.0,0.0
33863,7,26,2928,2,37000000,237000000.0,2,12,1,20,0,0.0,TCP,3.0,20.0,20.0,0.0,0.0,0.0,1.0
25003,6,36,4032,2,37000000,237000000.0,2,12,1,20,0,0.0,UDP,4.0,20.0,20.0,0.0,0.0,0.0,0.0
36135,7,25,2832,2,37000000,237000000.0,2,12,1,20,0,0.0,ICMP,1.0,20.0,20.0,0.0,0.0,0.0,1.0
27889,6,34,3744,2,37000000,237000000.0,2,12,1,20,0,0.0,TCP,5.0,20.0,20.0,0.0,0.0,0.0,0.0
20588,5,30,3360,2,37000000,237000000.0,2,12,1,20,0,0.0,UDP,2.0,20.0,20.0,0.0,0.0,0.0,1.0
39074,7,29,3264,2,37000000,237000000.0,2,12,1,20,0,,,,,,,,,
2488,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,ICMP,1.0,2668.0,856.0,0.0,0.0,0.0,0.0
6918,3.0,769.0,75754.0,121.0,238000000.0,121000000000.0,3.0,1931.0,29.0,2842.0,0.0,0.0,UDP,1.0,4425.0,3413.0,0.0,0.0,0.0,1.0
11635,4.0,39341.0,9551360.0,250.0,423000000.0,251000000000.0,5.0,2790.0,8324.0,651552.0,277.0,1.0,TCP,2.0,231511.0,9897209.0,0.0,0.0,2.0,1.0
29922,5.0,92938.0,82781700.0,417.0,721000000.0,417000000000.0,7.0,4920.0,12659.0,9838564.0,421.0,1.0,ICMP,3.0,135577081.0,135892103.0,175.0,503.0,3838.0,0.0
42935,7.0,260006.0,147128002.0,1881.0,999000000.0,1880000000000.0,12.0,13797.0,19190.0,14953872.0,639.0,1.0,UDP,5.0,1269981973.0,990596183.0,20580.0,16577.0,20580.0,0.0
31251,7.0,374.0,36652.0,382.0,846000000.0,383000000000.0,7.0,4942.0,30.0,2940.0,1.0,1.0,ICMP,1.0,406409759.0,270576766.0,2.0,2.0,4.0,0.0
41975,5.0,47801.0,54410762.0,111.0,335000000.0,111000000000.0,5.0,8090.0,13413.0,14787258.0,447.0,1.0,TCP,2.0,5484.0,1312.0,0.0,0.0,0.0,1.0
29892,2.0,966.0,94668.0,990.0,200000000.0,990000000000.0,7.0,2053.0,29.0,2842.0,0.0,1.0,ICMP,1.0,102429.0,135558682.0,0.0,0.0,0.0,1.0
34473,5.0,612.0,59976.0,628.0,193000000.0,628000000000.0,3.0,3034.0,28.0,2744.0,0.0,1.0,ICMP,2.0,271289698.0,135258298.0,0.0,0.0,0.0,0.0
27257,3.0,557.0,54586.0,571.0,253000000.0,571000000000.0,5.0,948.0,29.0,2842.0,0.0,1.0,ICMP,2.0,4828.0,1312.0,0.0,0.0,0.0,1.0
2799,4.0,89317.0,93068314.0,317.0,72000000.0,317000000000.0,3.0,4440.0,9301.0,9691642.0,310.0,0.0,UDP,3.0,345073791.0,4883.0,6473.0,0.0,6473.0,0.0
2608,4.0,5472.0,5701824.0,16.0,906000000.0,16906000000.0,3.0,2375.0,0.0,0.0,0.0,0.0,UDP,1.0,3514.0,1172.0,0.0,0.0,0.0,1.0
11515,4.0,106636.0,111114712.0,340.0,757000000.0,341000000000.0,6.0,1943.0,9156.0,9540552.0,305.0,0.0,UDP,3.0,231187421.0,4169.0,7676.0,0.0,7676.0,0.0
5117,6.0,86264.0,4658256.0,288.0,988000000.0,289000000000.0,2.0,2373.0,7649.0,413046.0,254.0,1.0,TCP,1.0,6278585.0,151692426.0,0.0,110.0,110.0,0.0
24671,6.0,42506.0,2465348.0,137.0,983000000.0,138000000000.0,7.0,10817.0,9112.0,528496.0,303.0,1.0,TCP,1.0,4959003.0,121430068.0,172.0,4062.0,4234.0,1.0
...,,,,,,,,,,,,,,,,,,,,
37356,6.0,4004.0,4035604.0,20.0,908000000.0,20908000000.0,4.0,841.0,0.0,0.0,0.0,0.0,UDP,2.0,936.0,1312.0,0.0,0.0,0.0,0.0
19072,3.0,1085.0,107935.0,122.0,220000000.0,122000000000.0,2.0,1458.0,29.0,2842.0,0.0,1.0,ICMP,2.0,929.0,1312.0,0.0,0.0,0.0,1.0
26894,2.0,34.0,3438.0,25.0,99000000.0,25000000000.0,3.0,13.0,0.0,0.0,0.0,0.0,UDP,1.0,1020.0,1312.0,0.0,0.0,0.0,1.0
29356,4.0,17.0,1708.0,22.0,90000000.0,22000000000.0,2.0,7.0,0.0,0.0,0.0,0.0,UDP,3.0,856.0,1312.0,0.0,0.0,0.0,0.0
34020,7.0,4.0,400.0,20.0,90000000.0,2090000000.0,2.0,3.0,0.0,0.0,0.0,0.0,UDP,2.0,856.0,1312.0,0.0,0.0,0.0,1.0
19051,3.0,13.0,1320.0,25.0,99000000.0,25000000000.0,2.0,7.0,0.0,0.0,0.0,0.0,UDP,3.0,856.0,1312.0,0.0,0.0,0.0,1.0
27989,4.0,13.0,1320.0,25.0,99000000.0,25000000000.0,2.0,7.0,0.0,0.0,0.0,0.0,UDP,3.0,856.0,1312.0,0.0,0.0,0.0,0.0
4000,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,ICMP,1.0,2668.0,856.0,0.0,0.0,0.0,1.0
2488,1,0,0,0,0,0,2,4,0,0,0,0,ICMP,1,2668,856,0,0,0,1
6918,3,769,75754,121,238000000,121000000000,3,1931,29,2842,0,1,UDP,2,4425,3413,0,0,0,0
11635,4,39341,9551360,250,423000000,251000000000,5,2790,8324,651552,277,0,TCP,3,231511,9897209,0,0,2,1
29922,5,92938,82781700,417,721000000,417000000000,7,4920,12659,9838564,421,1,UDP,4,135577081,135892103,175,503,3838,0
42935,7,260006,147128002,1881,999000000,1880000000000,12,13797,19190,14953872,639,1,TCP,5,1269981973,990596183,20580,16577,20580,1
30853,3,90270,5958096,290,719000000,291000000000,11,3982,9965,657690,332,1,TCP,2,5381,2271936,0,133,133,0
26657,5,20,1960,21,165000000,21165000000,3,10,0,0,0,1,ICMP,2,5327,5327,0,0,0,1
32643,2,184,18032,188,514000000,189000000000,11,2364,30,2940,1,1,ICMP,3,51219,31677765,1,2848,2849,1
12085,3,63340,67520440,140,680000000,141000000000,3,2242,13494,14384604,449,0,UDP,3,6432,861882566,0,7682,7682,0
11395,4,76487,81535142,168,826000000,169000000000,8,1943,13464,14352624,448,0,UDP,1,3845,6739898,0,1796,1796,1
29352,2,89457,92892290,350,58000000,350000000000,6,1057,8941,9289146,298,1,ICMP,2,4442,1312,0,0,0,0
30973,7,63007,3402378,210,221000000,210000000000,2,3982,8343,450522,278,1,TCP,1,6448689,145705554,0,0,0,0
3249,5,14937,15564354,47,170000000,47170000000,4,7894,9516,9915672,317,0,UDP,1,4266,1312,0,0,0,1
2829,5,98542,102680764,347,334000000,347000000000,2,4440,9168,9553056,305,0,UDP,2,7573,1444,0,0,0,1
11559,3,141911,7663194,234,98000000,234000000000,5,6696,16502,891108,550,1,TCP,4,29287529,327382321,257,358,615,0
14441,6,1856,189721,55,146000000,55146000000,2,1456,631,143792,17,1,ICMP,2,3678,1809,0,0,0,1
27991,2,619,63655,14,99000000,1499000000,3,722,0,0,0,1,UDP,3,2851,5498,0,0,0,0
24336,6,1414,141474,43,151000000,43151000000,4,1437,1414,141474,0,1,TCP,4,5234,4456,0,0,0,1
15991,1,3,3,1,3000000,10000000,2,3,3,3,0,1,ICMP,2,3,3,0,0,0,0
19051,4,1263,128262,38,129000000,38129000000,3,1263,1263,128262,0,1,TCP,1,1263,1263,0,0,0,1
16078,3,1335,133559,41,133000000,41133000000,2,1335,1335,133559,0,1,UDP,3,1335,1335,0,0,0,0
41795,5,2376,241885,71,188000000,71188000000,2,2376,2376,241885,0,1,TCP,2,2376,2376,0,0,0,1
37357,2,14,14,1,14000000,100000000,2,14,14,14,0,1,ICMP,4,14,14,0,0,0,1
39072,6,98,9819,3,20000000,320000000,2,98,98,9819,0,1,UDP,1,98,98,0,0,0,0
17963,3,4,4,1,4000000,10000000,2,4,4,4,0,1,ICMP,3,4,4,0,0,0,1
27890,4,15,15,1,15000000,10000000,2,15,15,15,0,1,TCP,2,15,15,0,0,0,0
20786,1,3,3,1,3000000,10000000,2,3,3,3,0,1,ICMP,1,3,3,0,0,0,1
23400,7,10,10,1,10000000,10000000,2,10,10,10,0,1,UDP,3,10,10,0,0,0,1
29073,5,7,7,1,7000000,10000000,2,7,7,7,0,1,TCP,4,7,7,0,0,0,0
35100,4,20,20,1,20000000,10000000,2,20,20,20,0,1,UDP,1,20,20,0,0,0,1
13150,3,1,1,1,1000000,10000000,2,1,1,1,0,1,ICMP,2,1,1,0,0,0,1
39995,1,2,2,1,2000000,10000000,2,2,2,2,0,1,TCP,3,2,2,0,0,0,0
18684,6,6,6,1,6000000,10000000,2,6,6,6,0,1,UDP,4,6,6,0,0,0,1
25007,2,8,8,1,8000000,10000000,2,8,8,8,0,1,ICMP,1,8,8,0,0,0,0
2488,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,ICMP,3.0,2668.0,856.0,0.0,0.0,0.0,0.0
6918,3.0,769.0,75754.0,121.0,238000000.0,121000000000.0,3.0,1931.0,29.0,2842.0,0.0,0.0,UDP,2.0,4425.0,3413.0,0.0,0.0,0.0,1.0
11635,4.0,39341.0,9551360.0,250.0,423000000.0,251000000000.0,5.0,2790.0,8324.0,651552.0,277.0,1.0,TCP,3.0,231511.0,9897209.0,0.0,0.0,2.0,0.0
29922,5.0,92938.0,82781700.0,417.0,721000000.0,417000000000.0,7.0,4920.0,12659.0,9838564.0,421.0,1.0,ICMP,2.0,135577081.0,135892103.0,175.0,503.0,3838.0,1.0
42935,7.0,260006.0,147128002.0,1881.0,999000000.0,1880000000000.0,12.0,13797.0,19190.0,14953872.0,639.0,1.0,UDP,4.0,1269981973.0,990596183.0,20580.0,16577.0,20580.0,0.0
34113,4.0,310.0,30380.0,318.0,170000000.0,318000000000.0,9.0,3034.0,29.0,2842.0,0.0,1.0,ICMP,3.0,135219399.0,271250869.0,1.0,1.0,2.0,0.0
3189,5.0,61552.0,65614432.0,133.0,341000000.0,133000000000.0,3.0,7503.0,13538.0,14431508.0,451.0,0.0,UDP,3.0,4136.0,3590.0,0.0,0.0,0.0,1.0
2608,2.0,52436.0,55896776.0,113.0,16000000.0,113000000000.0,5.0,2375.0,13442.0,14329172.0,448.0,0.0,TCP,2.0,3624.0,1172.0,0.0,0.0,0.0,0.0
11395,3.0,121816.0,129855856.0,270.0,855000000.0,271000000000.0,6.0,1943.0,13463.0,14351558.0,448.0,0.0,UDP,2.0,3413.0,3665.0,0.0,0.0,0.0,1.0
25181,5.0,15049.0,16510930.0,34.0,72000000.0,34072000000.0,7.0,10852.0,13244.0,14516856.0,441.0,1.0,ICMP,3.0,167993060.0,62495662.0,173.0,3923.0,4096.0,0.0
5682,6.0,101255.0,105507710.0,347.0,519000000.0,348000000000.0,2.0,1264.0,8750.0,9117500.0,291.0,1.0,UDP,2.0,4683.0,105838679.0,0.0,2424.0,2424.0,0.0
29862,3.0,24411.0,25436262.0,79.0,853000000.0,79853000000.0,10.0,2053.0,9288.0,9678096.0,309.0,1.0,TCP,4.0,161208992.0,271129782.0,2577.0,3.0,2580.0,1.0
32853,7.0,117744.0,122689248.0,348.0,371000000.0,348000000000.0,5.0,2364.0,10245.0,10675290.0,341.0,1.0,UDP,4.0,4529.0,4277.0,0.0,0.0,0.0,0.0
11635,3.0,134933.0,143838578.0,310.0,311000000.0,310000000000.0,4.0,1943.0,8641.0,9211306.0,288.0,0.0,ICMP,4.0,3842.0,3520.0,0.0,0.0,0.0,1.0
11905,4.0,4552.0,4852432.0,10.0,233000000.0,10233000000.0,2.0,2175.0,0.0,0.0,0.0,0.0,TCP,4.0,4556.0,279389270.0,0.0,0.0,0.0,0.0
13893,2.0,958.0,94700.0,6.0,70000000.0,6070000000.0,3.0,1426.0,0.0,0.0,0.0,0.0,UDP,3.0,3118.0,731.0,0.0,0.0,0.0,1.0
7694,1.0,13.0,1300.0,0.0,10000000.0,1000000000.0,2.0,4.0,0.0,0.0,0.0,0.0,ICMP,4.0,11.0,12.0,0.0,0.0,0.0,0.0
8791,3.0,3.0,300.0,0.0,30000000.0,3030000000.0,2.0,4.0,0.0,0.0,0.0,0.0,TCP,2.0,20.0,280.0,0.0,0.0,0.0,1.0
37490,7.0,13.0,1300.0,0.0,50000000.0,5050000000.0,2.0,4.0,0.0,0.0,0.0,0.0,UDP,3.0,11.0,12.0,0.0,0.0,0.0,0.0
13405,2.0,17.0,1700.0,0.0,40000000.0,4040000000.0,2.0,4.0,0.0,0.0,0.0,0.0,ICMP,3.0,20.0,280.0,0.0,0.0,0.0,0.0
22671,5.0,9.0,900.0,0.0,60000000.0,6060000000.0,2.0,4.0,0.0,0.0,0.0,0.0,TCP,4.0,11.0,12.0,0.0,0.0,0.0,1.0
28890,4.0,20.0,2000.0,0.0,70000000.0,7070000000.0,2.0,4.0,0.0,0.0,0.0,0.0,UDP,2.0,20.0,280.0,0.0,0.0,0.0,0.0
...,,,,,,,,,,,,,,,,,,,,
41719,7.0,20.0,2000.0,0.0,30000000.0,3030000000.0,2.0,4.0,0.0,0.0,0.0,0.0,TCP,3.0,20.0,280.0,0.0,0.0,0.0,1.0
14648,2.0,18.0,1800.0,0.0,60000000.0,6060000000.0,2.0,4.0,0.0,0.0,0.0,0.0,UDP,4.0,11.0,12.0,0.0,0.0,0.0,0.0
71542,6.0,3.0,300.0,0.0,20000000.0,2020000000.0,2.0,4.0,0.0,0.0,0.0,0.0,ICMP,2.0,11.0,12.0,0.0,0.0,0.0,1.0
19073,4.0,3.0,300.0,0.0,90000000.0,9090000000.0,2.0,4.0,0.0,0.0,0.0,0.0,TCP,4.0,11.0,12.0,0.0,0.0,0.0,0.0
94595,7.0,3.0,300.0,0.0,40000000.0,4040000000.0,2.0,4.0,0.0,0.0,0.0,0.0,UDP,3.0,11.0,12.0,0.0,0.0,0.0,1.0
84476,5.0,3.0,300.0,0.0,10000000.0,1010000000.0,2.0,4.0,0.0,0.0,0.0,0.0,ICMP,4.0,11.0,12.0,0.0,0.0,0.0,0.0
100000,3.0,3.0,300.0,0.0,50000000.0,5050000000.0,2.0,4.0,0.0,0.0,0.0,0.0,TCP,3.0,11.0,12.0,0.0,0.0,0.0,1.0
25181,7.0,39501.0,2607150.0,134.0,129000000.0,134000000000.0,7.0,10852.0,9742.0,642972.0,324.0,1.0,TCP,2.0,18921422.0,138901874.0,521.0,11770.0,12291.0,0.0
4007,5.0,21579.0,25030662.0,51.0,149000000.0,51149000000.0,3.0,22.0,12741.0,14867482.0,424.0,1.0,TCP,4.0,25040394.0,887382.0,3910.0,132.0,4042.0,1.0
3369,1.0,97838.0,104295308.0,217.0,144000000.0,217000000000.0,2.0,7916.0,13529.0,14421914.0,450.0,0.0,UDP,3.0,603594916.0,5312.0,7965.0,0.0,7965.0,0.0
12145,2.0,112853.0,120301298.0,250.0,691000000.0,251000000000.0,2.0,2242.0,13530.0,14422980.0,451.0,0.0,UDP,4.0,4103.0,3767.0,0.0,0.0,0.0,0.0
7092,7.0,411.0,40278.0,421.0,471000000.0,421000000000.0,5.0,3443.0,29.0,2842.0,0.0,0.0,ICMP,2.0,93065.0,134977098.0,1.0,1.0,2.0,1.0
5207,5.0,218194.0,11782476.0,379.0,123000000.0,379000000000.0,5.0,2373.0,15544.0,839376.0,518.0,1.0,TCP,1.0,7547024.0,7023264.0,0.0,0.0,0.0,0.0
10056,3.0,134820.0,143718120.0,322.0,102000000.0,322000000000.0,4.0,1931.0,2900.0,3091400.0,96.0,0.0,UDP,3.0,3539.0,3413.0,0.0,0.0,0.0,0.0
11575,3.0,61996.0,64599832.0,200.0,496000000.0,200000000000.0,4.0,1943.0,9350.0,9742700.0,311.0,0.0,UDP,3.0,5037.0,570606623.0,0.0,9018.0,9018.0,1.0
3459,3.0,63672.0,66346224.0,207.0,366000000.0,207000000000.0,4.0,7916.0,8909.0,9283178.0,296.0,0.0,UDP,1.0,4694.0,226434258.0,0.0,2439.0,2439.0,0.0
3519,3.0,80352.0,83726784.0,267.0,476000000.0,267000000000.0,3.0,7916.0,8385.0,8737170.0,279.0,0.0,UDP,1.0,699267223.0,3776.0,0.0,0.0,0.0,1.0
...,,,,,,,,,,,,,,,,,,,,
99990,2.0,4520.0,444800.0,450.0,846000000.0,450000000000.0,3.0,1931.0,977.0,963450.0,213.0,1.0,TCP,2.0,84537.0,95872.0,0.0,0.0,0.0,1.0
99991,3.0,19081.0,1909180.0,250.0,841000000.0,250000000000.0,4.0,1931.0,977.0,963450.0,213.0,1.0,TCP,2.0,84537.0,95872.0,0.0,0.0,0.0,0.0
99992,3.0,739.0,73900.0,250.0,841000000.0,250000000000.0,3.0,1931.0,977.0,963450.0,213.0,1.0,TCP,2.0,84537.0,95872.0,0.0,0.0,0.0,1.0
99993,7.0,719.0,71900.0,250.0,841000000.0,250000000000.0,3.0,1931.0,977.0,963450.0,213.0,1.0,TCP,2.0,84537.0,95872.0,0.0,0.0,0.0,0.0
99994,5.0,739.0,73900.0,250.0,841000000.0,250000000000.0,3.0,1931.0,977.0,963450.0,213.0,1.0,TCP,2.0,84537.0,95872.0,0.0,0.0,0.0,1.0
99995,4.0,719.0,71900.0,250.0,841000000.0,250000000000.0,3.0,1931.0,977.0,963450.0,213.0,1.0,TCP,2.0,84537.0,95872.0,0.0,0.0,0.0,0.0
99996,1.0,739.0,73900.0,250.0,841000000.0,250000000000.0,3.0,1931.0,977.0,963450.0,213.0,1.0,TCP,2.0,84537.0,95872.0,0.0,0.0,0.0,1.0
99997,2.0,719.0,71900.0,250.0,841000000.0,250000000000.0,3.0,1931.0,977.0,963450.0,213.0,1.0,TCP,2.0,84537.0,95872.0,0.0,0.0,0.0,0.0
99998,3.0,739.0,73900.0,250.0,841000000.0,250000000000.0,3.0,1931.0,977.0,963450.0,213.0,1.0,TCP,2.0,84537.0,95872.0,0.0,0.0,0.0,1.0
99999,7.0,719.0,71900.0,250.0,841000000.0,250000000000.0,3.0,1931.0,977.0,963450.0,213.0,1.0,TCP,2.0,84537.0,95872.0,0.0,0.0,0.0,0.0
2488,1,0,0,0,0,0.0,2,4,0,0,0,0,ICMP,3,2668,856,0,0.0,0.0,0
6918,3,769,75754,121,238000000,121000000000.0,3,1931,29,2842,0,0,TCP,1,4425,3413,0,0.0,0.0,1
11635,4,39341,9551360,250,423000000,251000000000.0,5,2790,8324,651552,277,1,UDP,2,231511,9897209,0,0.0,2.0,0
29922,5,92938,82781700,417,721000000,417000000000.0,7,4920,12659,9838564,421,1,ICMP,3,135577081,135892103,175,503.0,3838.0,0
42935,7,260006,147128002,1881,999000000,1880000000000.0,12,13797,19190,14953872,639,1,TCP,3,1269981973,990596183,20580,16577.0,20580.0,1
31152,2,682,66836,699,860000000,700000000000.0,3,2063,29,2842,0,1,ICMP,3,271214090,307258,0,0.0,0.0,0
7092,7,460,45080,471,384000000,471000000000.0,5,3443,30,2940,1,0,ICMP,3,134977301,93065,1,1.0,2.0,1
6642,4,676,66248,691,578000000,692000000000.0,5,3431,30,2940,1,0,ICMP,3,105983,102068,0,0.0,0.0,1
2769,1,16163,17229758,35,665000000,35665000000.0,4,4440,13492,14382472,449,0,UDP,2,4053,1242,0,0.0,0.0,0
33393,5,967,94766,988,563000000,989000000000.0,9,3024,30,2940,1,1,ICMP,3,134879645,191612947,7,2707.0,2714.0,1
10719,2,19259,1117022,61,339000000,61339000000.0,11,4357,9379,543982,312,1,TCP,1,321399027,16843922,12309,817.0,13126.0,0
11349,6,7070,410060,21,545000000,21545000000.0,5,6696,0,0,0,1,TCP,3,246832076,17797577,4009,286.0,4295.0,1
11275,4,31946,33287732,100,737000000,101000000000.0,6,1306,9615,10018830,320,0,UDP,1,3309,1422,0,0.0,0.0,0
42455,5,122743,7119094,434,99000000,434000000000.0,3,13231,8632,500656,287,1,TCP,3,473416095,40773711,251,135.0,386.0,1
32793,6,96168,100207056,281,565000000,282000000000.0,5,2364,10017,10437714,333,1,ICMP,3,100662885,101477603,2772,2772.0,5544.0,0
14882,3,3,27,7,18000000,70000000000.0,2,3,2,14,0,0,TCP,1,25,2,0,0.0,0.0,1
14052,5,0,0,0,0,0.0,2,4,0,0,0,0,UDP,2,856,2668,0,0.0,0.0,0
24179,2,13,1320,21,286000000,21000000000.0,3,11,4,360,0,0,ICMP,3,1220,100,0,0.0,0.0,1
37462,4,1,84,7,17000000,70000000000.0,2,2,1,42,0,0,TCP,1,42,42,0,0.0,0.0,0
18668,7,39,3306,41,520000000,41000000000.0,3,27,13,220,0,1,UDP,2,220,2086,0,0.0,0.0,1
20276,1,2,168,7,16000000,70000000000.0,2,1,1,84,0,0,ICMP,3,84,84,0,0.0,0.0,0
37310,6,2,168,7,19000000,70000000000.0,2,2,1,84,0,0,TCP,1,84,84,0,0.0,0.0,1
26643,5,0,0,0,0,0.0,2,4,0,0,0,0,UDP,2,2668,856,0,0.0,0.0,1
